workerid,scenario,response,block,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
1,"""plant tomatoes in the yard""",0.91,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""eat a salad for dinner""",0.94,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""swim freestyle in the pool""",1,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""enroll in a pottery class""",0.64,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""sing a ballad at karaoke""",0.66,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""buy a pair of sandals at the mall""",0.35,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""watch Bob&quotechars Burgers on television""",0.74,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""lift weights at the gym""",0.64,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""grab a coffee at the gas station""",0.3,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""speak to one&quotechars partner over the phone""",0.6,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""travel to San Francisco""",0.68,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""send a fruit basket as an engagement gift""",0.18,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""get a succulent to decorate one&quotechars bedroom""",0.57,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""go to the gym after work""",0.2,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""eat cereal for breakfast""",0.6,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""have a mojito at the bar""",0.68,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""play Twister at game night""",0.81,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""add kale to a breakfast smoothie""",0.9,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""give a perfume as a birthday gift""",0.32,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""purchase tulips as a housewarming gift""",0.56,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""buy a necklace as a Mother&quotechars Day gift""",0.21,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""get a lipstick at Sephora""",0.81,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""have ice cream for dessert""",0.08,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
2,"""grab a coffee at the gas station""",0.63,"""stim_norming""","""english""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",1050,1680,"""Chrome""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3PMBY0YE28EXJYI00MOJJ27NYMMC9O""",2,"""Submitted""","""Fri Aug 31 02:26:16 PDT 2018""","""Thu Aug 30 09:42:29 PDT 2018""","""Thu Aug 30 09:46:16 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3848666666666665"""
2,"""have a mojito at the bar""",0.66,"""stim_norming""","""english""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",1050,1680,"""Chrome""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3PMBY0YE28EXJYI00MOJJ27NYMMC9O""",2,"""Submitted""","""Fri Aug 31 02:26:16 PDT 2018""","""Thu Aug 30 09:42:29 PDT 2018""","""Thu Aug 30 09:46:16 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3848666666666665"""
2,"""go to the gym after work""",0.49,"""stim_norming""","""english""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",1050,1680,"""Chrome""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3PMBY0YE28EXJYI00MOJJ27NYMMC9O""",2,"""Submitted""","""Fri Aug 31 02:26:16 PDT 2018""","""Thu Aug 30 09:42:29 PDT 2018""","""Thu Aug 30 09:46:16 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3848666666666665"""
2,"""purchase tulips as a housewarming gift""",0.62,"""stim_norming""","""english""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",1050,1680,"""Chrome""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3PMBY0YE28EXJYI00MOJJ27NYMMC9O""",2,"""Submitted""","""Fri Aug 31 02:26:16 PDT 2018""","""Thu Aug 30 09:42:29 PDT 2018""","""Thu Aug 30 09:46:16 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3848666666666665"""
