workerid,scenario,response,block,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
7,"""watch Bob&quotechars Burgers on television""",0.69,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""purchase tulips as a housewarming gift""",0.99,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""put bell peppers on a pizza""",0.56,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""have ice cream for dessert""",0.36,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""go to the gym after work""",0.47,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""get a lipstick at Sephora""",0.92,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""have a mojito at the bar""",0.81,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""buy a pair of sandals at the mall""",0.9,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""swim freestyle in the pool""",0.46,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""enroll in a pottery class""",0.1,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""add kale to a breakfast smoothie""",0.9,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""grab a coffee at the gas station""",0.11,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""play Twister at game night""",0.81,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""sing a ballad at karaoke""",0.4,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""cook a salmon filet for dinner""",0.97,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""plant tomatoes in the yard""",0.97,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""lift weights at the gym""",0.66,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""eat cereal for breakfast""",0.59,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""eat a salad for dinner""",1,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""give a perfume as a birthday gift""",0.32,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""get a succulent to decorate one&quotechars bedroom""",0.87,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""speak to one&quotechars partner over the phone""",0.99,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""travel to San Francisco""",0.58,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
7,"""buy a necklace as a Mother&quotechars Day gift""",0.28,"""stim_norming""","""English""","""1""","""Male""","""26""","""Yes""","""Yes""","""2""","""Windows""",1440,2560,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3Y9N9SS8LZML9OZYJ9IKCVMJJUY3D8""",7,"""Submitted""","""Fri Aug 31 04:18:19 PDT 2018""","""Thu Aug 30 11:34:11 PDT 2018""","""Thu Aug 30 11:38:19 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.3473166666666665"""
8,"""eat cereal for breakfast""",0.52,"""stim_norming""","""English""","""2""","""Female""","""57""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""31QTRG6Q2UOVEOZCD3252JZL6EVYPM""",8,"""Submitted""","""Fri Aug 31 04:18:32 PDT 2018""","""Thu Aug 30 11:34:19 PDT 2018""","""Thu Aug 30 11:38:32 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.8755"""
8,"""buy a necklace as a Mother&quotechars Day gift""",0.98,"""stim_norming""","""English""","""2""","""Female""","""57""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""31QTRG6Q2UOVEOZCD3252JZL6EVYPM""",8,"""Submitted""","""Fri Aug 31 04:18:32 PDT 2018""","""Thu Aug 30 11:34:19 PDT 2018""","""Thu Aug 30 11:38:32 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.8755"""
8,"""add kale to a breakfast smoothie""",0.97,"""stim_norming""","""English""","""2""","""Female""","""57""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 11:33:52 PDT 2018""","""25""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 11:33:52 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=38O9DZ0A62YUGDQ6FKRZYVBBXF362M""","""31QTRG6Q2UOVEOZCD3252JZL6EVYPM""",8,"""Submitted""","""Fri Aug 31 04:18:32 PDT 2018""","""Thu Aug 30 11:34:19 PDT 2018""","""Thu Aug 30 11:38:32 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.8755"""
